YEAR,MONTH,BEGIN_TIME,BEGIN_LAT,BEGIN_LON,STATE,EVENT_TYPE,FLOOD_CAUSE,EVENT_NARRATIVE,temperature_2m_mean,wind_speed_10m_mean,cloud_cover_mean,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,rain_sum,pressure_msl_mean,soil_moisture_0_to_10cm_mean,elevation
2016,4,545,29.51,-99.81,TEXAS,Normal,,,19.507296,10.372752,83.252014,87.301414,18.820972,4.977013,4.977013,1015.1574,0.2997332,437.0
2016,8,135,28.45,-99.22,TEXAS,Normal,,,29.464703,17.130302,0.0,66.48073,22.99248,0.0,4.977013,1014.42334,0.35773265,136.0
2016,8,45,27.67,-97.63,TEXAS,Normal,,,29.598455,17.57367,18.343044,69.882866,23.795807,0.0,4.977013,1013.8292,0.30133384,15.0
2016,8,1100,27.7023,-98.1476,TEXAS,Normal,,,25.964281,13.574177,38.642025,80.630646,22.958405,2.8079646,0.1889992,1014.706,0.29380983,74.0
2016,8,925,31.64,-97.74,TEXAS,Normal,,,24.886791,7.720121,4.764305,72.241714,19.280918,0.1889992,0.1889992,1017.5721,0.34904966,329.0
2016,8,1100,31.08,-97.2798,TEXAS,Normal,,,25.263922,7.904778,16.810942,78.49799,21.095533,1.7191094,1.7191094,1017.1894,0.3700197,174.0
2016,8,1100,31.84,-97.95,TEXAS,Normal,,,24.508402,9.258344,0.0,69.32871,18.334345,0.18054736,0.18054736,1017.8713,0.33818048,354.0
2016,8,1810,32.49,-96.67,TEXAS,Normal,,,25.295837,7.7724595,16.729622,73.16986,20.00214,2.4175422,0.18054736,1017.8849,0.31899694,140.0
2016,8,811,28.8977,-99.7916,TEXAS,Normal,,,28.504766,14.4356365,20.94998,68.589874,22.856153,0.0,0.18054736,1016.86224,0.3303777,205.0
2016,8,819,28.7713,-100.5158,TEXAS,Normal,,,28.820444,17.59067,16.559216,66.91281,22.547512,0.0,0.18054736,1016.20996,0.33636776,243.0
2016,8,819,28.7144,-100.4538,TEXAS,Normal,,,28.642525,17.59067,16.559216,66.962814,22.382847,0.0,1.9041295,1016.20996,0.33636776,271.0
2016,8,909,29.52,-99.73,TEXAS,Normal,,,26.662533,13.9748,27.757671,73.56318,22.3419,0.17608732,1.9041295,1017.6152,0.33599085,412.0
2016,8,956,29.454,-99.6641,TEXAS,Normal,,,26.756254,13.387261,29.2286,75.21334,22.984894,0.16727762,1.9041295,1017.6914,0.3471237,364.0
2016,4,1701,29.5639,-98.6546,TEXAS,Normal,,,19.393751,13.071567,68.22394,77.20266,15.491984,1.9041295,1.9041295,1016.0277,0.30878514,288.0
2016,4,550,29.74,-99.15,TEXAS,Normal,,,18.530869,8.053694,78.758545,89.5838,17.69629,4.2354817,4.2354817,1015.408,0.28650343,408.0
2016,5,2330,29.3388,-100.4161,TEXAS,Normal,,,25.559374,11.300017,40.300964,71.88612,20.090174,11.930103,11.930103,1012.5016,0.38627174,358.0
2016,5,128,29.2,-99.76,TEXAS,Normal,,,23.9062,9.661697,69.92762,79.99224,21.84246,3.8195562,3.8195562,1015.2571,0.380157,280.0
2016,5,128,29.25,-99.47,TEXAS,Normal,,,23.740862,9.404855,65.856384,81.41423,22.051435,2.7690425,2.7690425,1015.28595,0.3421614,258.0
2016,5,221,29.3754,-98.6456,TEXAS,Normal,,,23.212072,6.917415,66.06288,85.173004,21.83832,2.0882626,2.0882626,1015.3554,0.39052287,213.0
2016,8,1843,32.43,-96.67,TEXAS,Normal,,,25.30341,7.7724595,16.729622,73.253105,20.026285,2.4175422,2.0882626,1017.8849,0.32656264,142.0
2016,8,1225,31.7056,-97.9198,TEXAS,Normal,,,25.079966,8.624429,0.5445652,70.24161,19.156,0.0,0.0,1017.66486,0.32756668,324.0
2016,8,1252,31.9618,-97.125,TEXAS,Normal,,,25.373167,7.5774894,15.466747,72.824875,20.004095,1.2853558,1.2853558,1017.6661,0.34019193,178.0
2016,8,1430,31.9796,-97.2503,TEXAS,Normal,,,25.293755,7.360723,9.385149,72.21974,19.72867,0.37411737,0.37411737,1017.7093,0.23393592,179.0
2016,8,1855,32.0432,-96.8665,TEXAS,Normal,,,25.338808,7.515832,15.799536,73.072105,20.010008,1.3112673,1.3112673,1017.72217,0.3253122,165.0
2016,8,1130,33.37,-98.77,TEXAS,Normal,,,28.184473,17.603827,0.0,63.396603,20.820408,0.0,0.0,1016.7883,0.17004754,366.0
2016,8,1544,33.3512,-98.7726,TEXAS,Normal,,,28.138973,17.603827,0.0,63.396603,20.77741,0.0,0.0,1016.7883,0.17004754,373.0
2016,8,1700,32.8496,-96.9897,TEXAS,Normal,,,27.043041,13.338496,15.187828,73.7844,22.651192,0.18318586,0.18318586,1018.2745,0.30052745,171.0
2016,8,948,29.4768,-99.9742,TEXAS,Normal,,,26.827234,14.389624,25.432247,72.8837,22.650246,0.12678108,0.18318586,1017.59314,0.3209185,447.0
2016,8,959,29.49,-99.78,TEXAS,Normal,,,26.781609,13.9748,27.757671,73.06749,22.33455,0.17608732,0.18318586,1017.6152,0.3242312,409.0
2016,8,1008,29.6003,-99.7037,TEXAS,Normal,,,26.45429,14.499994,26.610401,75.33284,22.770588,0.13502115,2.3151782,1017.6077,0.33668065,468.0
2016,8,1555,30.1169,-97.871,TEXAS,Normal,,,26.763073,12.06931,18.745453,80.36432,24.02431,0.0,2.3151782,1017.89154,0.36107194,232.0
2016,5,318,29.39,-98.55,TEXAS,Normal,,,23.251072,6.621205,68.369675,85.173004,21.876556,2.3151782,2.3151782,1015.66864,0.39052287,207.0
2016,2,203,30.383,-97.7608,TEXAS,Normal,,,20.492245,22.48672,79.83659,86.81065,19.87743,4.561669,4.561669,1004.15375,0.31938297,245.0
2016,2,204,30.26,-97.75,TEXAS,Normal,,,20.944923,22.318207,80.76105,87.49431,20.421425,4.625133,4.625133,1004.1445,0.34966817,136.0
2016,8,1545,33.3655,-98.7649,TEXAS,Normal,,,28.203972,17.603827,0.0,63.396603,20.838835,0.0,0.0,1016.7883,0.17004754,363.0
2016,8,2100,31.3304,-102.9172,TEXAS,Normal,,,30.125101,11.46764,53.910088,40.92869,15.287777,0.0,0.0,1013.44696,0.16183946,742.0
2016,8,500,27.9028,-97.1419,TEXAS,Normal,,,29.277851,20.267319,11.770578,72.70289,24.135519,0.12168737,0.0,1014.2942,0.29952514,1.0
2016,8,1627,30.2997,-97.5701,TEXAS,Normal,,,27.096638,12.494942,17.817127,79.5031,24.13708,0.0,0.0,1017.87555,0.3677082,158.0
2016,8,1644,30.5422,-97.8154,TEXAS,Normal,,,26.722313,12.48386,8.873276,77.34863,23.567368,0.1668155,0.0,1017.8091,0.31967857,292.0
2016,8,1644,30.64,-97.54,TEXAS,Normal,,,27.400759,13.223163,9.621609,75.559235,23.482828,0.17792112,5.177132,1017.8339,0.360324,182.0
2016,8,530,29.2535,-98.8155,TEXAS,Normal,,,27.919226,14.356201,0.9191818,72.60136,23.201853,0.0,5.177132,1015.3068,0.36272514,229.0
2016,4,630,29.69,-98.27,TEXAS,Normal,,,18.946674,7.1595936,80.195656,90.15503,17.914833,5.177132,5.177132,1015.89685,0.33928636,262.0
2016,2,203,30.2235,-97.8233,TEXAS,Normal,,,20.656733,22.318207,80.76105,87.375755,20.12679,4.625133,4.625133,1004.1445,0.3449565,218.0
2016,5,2212,30.45,-97.8,TEXAS,Normal,,,25.708511,15.870576,31.069782,70.73075,21.071838,0.0,0.0,1010.79865,0.34726655,299.0
2016,5,2128,30.39,-97.77,TEXAS,Normal,,,26.220034,16.24011,30.939434,69.65906,21.332891,0.12459066,0.12459066,1010.8801,0.28464463,255.0
2016,5,545,29.57,-98.23,TEXAS,Normal,,,23.915514,6.9923143,64.5692,76.786804,20.12251,1.3263408,1.3263408,1015.3827,0.3575679,214.0
2016,5,1826,29.51,-98.53,TEXAS,Normal,,,23.649893,7.808354,66.09375,76.37734,19.779594,1.7451167,1.7451167,1015.52386,0.3724114,246.0
2016,7,1003,30.21,-97.69,TEXAS,Normal,,,29.0483,8.344422,72.6622,67.877335,23.52339,5.2353797,1.7451167,1012.0531,0.3171431,173.0
2016,8,1945,29.01,-98.4,TEXAS,Normal,,,27.015375,10.363695,35.048454,81.98058,24.697363,0.6198842,1.7451167,1017.44556,0.25445226,135.0
2016,8,2259,29.45,-97.96,TEXAS,Normal,,,26.259584,10.572974,35.174263,84.36492,24.436989,0.5732903,1.7451167,1017.86304,0.2844891,173.0
2016,8,2331,29.14,-98.16,TEXAS,Normal,,,26.878746,9.512152,37.684853,82.41306,24.431105,1.2261732,4.614938,1017.72577,0.30994976,137.0
2016,8,2331,29.23,-97.95,TEXAS,Normal,,,26.600803,9.6669445,38.49433,83.706055,24.430012,1.2489427,4.614938,1017.8151,0.40124094,152.0
2016,4,645,29.68,-98.98,TEXAS,Normal,,,19.093126,9.346688,83.71767,90.48838,18.634722,4.614938,4.614938,1015.7333,0.3187692,363.0
2016,4,1000,30.4276,-97.1164,TEXAS,Normal,,,19.206839,7.467225,74.856064,82.449814,15.938446,4.5096035,4.5096035,1016.3828,0.23538132,126.0
2016,4,1000,30.2617,-97.2675,TEXAS,Normal,,,19.163809,7.414836,76.91713,83.47979,16.135754,6.0370603,6.0370603,1016.284,0.23279515,150.0
2016,4,738,29.94,-97.73,TEXAS,Normal,,,19.442198,6.7807083,77.935646,84.4394,16.342262,5.39503,5.39503,1016.0339,0.33517405,150.0
2016,4,759,29.88,-97.8,TEXAS,Normal,,,19.245104,6.7807083,77.935646,84.50469,16.167854,5.39503,5.39503,1016.0339,0.33384022,186.0
2016,5,2200,30.0997,-94.8383,TEXAS,Normal,,,26.729958,15.065414,59.42299,75.165245,23.170055,0.52201146,0.52201146,1008.4491,0.27166814,23.0
2016,8,345,29.75,-98.15,TEXAS,Normal,,,27.392002,13.259022,9.589413,75.05704,23.153002,0.0,0.52201146,1015.7597,0.36850667,247.0
2016,8,530,28.9819,-99.2807,TEXAS,Normal,,,29.205982,15.823603,3.4340668,66.99101,22.92338,0.0,0.52201146,1014.7143,0.3388854,187.0
2016,8,600,29.77,-98.37,TEXAS,Normal,,,27.181444,13.711115,7.447693,74.07739,22.765623,0.0,0.52201146,1015.685,0.33945262,347.0
2016,8,940,28.95,-99.85,TEXAS,Normal,,,29.607563,16.844364,0.0,62.089905,21.929575,0.0,0.52201146,1014.25793,0.3182267,230.0
2016,8,1636,30.1318,-94.0258,TEXAS,Normal,,,25.533722,7.13644,90.38773,97.041824,26.043444,9.4748535,0.42560092,1017.0665,0.5215637,8.0
2016,8,700,29.2412,-98.6402,TEXAS,Normal,,,28.09299,14.356201,0.9191818,73.18157,23.531385,0.0,0.42560092,1015.3068,0.24473418,186.0
2016,8,1204,29.13,-97.8,TEXAS,Normal,,,27.946924,14.305399,24.32901,77.79007,24.223192,0.0,0.42560092,1015.6751,0.4023965,105.0
2016,8,1246,29.23,-97.96,TEXAS,Normal,,,28.037285,14.657075,16.465305,75.21358,23.942228,0.0,0.42560092,1015.6107,0.37555107,143.0
2016,4,1152,30.11,-97.31,TEXAS,Normal,,,19.267838,11.519596,48.56648,74.80233,14.405826,0.42560092,0.42560092,1017.05115,0.21345541,113.0
2016,5,301,29.4,-98.51,TEXAS,Normal,,,23.23806,6.621205,68.369675,85.5273,21.93494,2.3151782,2.3151782,1015.66864,0.38101673,195.0
2016,5,330,29.4344,-98.5008,TEXAS,Normal,,,23.19906,6.621205,68.369675,85.5273,21.89668,2.3151782,2.3151782,1015.66864,0.38101673,201.0
2016,5,329,29.44,-98.49,TEXAS,Normal,,,23.16656,6.621205,68.369675,85.5273,21.8648,2.3151782,2.3151782,1015.66864,0.38101673,206.0
2016,5,250,29.4556,-98.4118,TEXAS,Normal,,,23.058922,6.621205,68.369675,86.20416,21.885246,2.3151782,2.3151782,1015.66864,0.3974858,202.0
2016,5,253,29.4676,-98.4023,TEXAS,Normal,,,23.746365,7.808354,66.09375,76.61576,19.923475,1.7451167,1.7451167,1015.52386,0.37239608,218.0
2016,5,225,29.54,-98.54,TEXAS,Normal,,,23.526394,7.808354,66.09375,76.37734,19.660109,1.7451167,1.7451167,1015.52386,0.3724114,265.0
2016,8,1505,33.46,-101.94,TEXAS,Normal,,,27.126785,17.915066,0.0,44.050266,13.78353,0.0,0.0,1016.3624,0.16912693,998.0
2016,8,1225,31.7493,-97.972,TEXAS,Normal,,,25.106833,8.624429,0.5445652,70.15138,19.158855,0.0,0.0,1017.66486,0.32568035,324.0
2016,4,1716,30.69,-97.48,TEXAS,Normal,,,18.928581,11.7674265,32.08056,72.8017,13.465053,0.21068911,0.21068911,1017.0301,0.3206922,181.0
2016,4,121,29.94,-96.84,TEXAS,Normal,,,19.315851,7.8795624,43.165215,82.02423,16.255966,8.051823,8.051823,1016.2511,0.35244778,139.0
2016,4,300,30.0342,-96.7278,TEXAS,Normal,,,19.257029,7.8795624,43.165215,82.213394,16.226847,8.051823,8.051823,1016.2511,0.35451782,142.0
2016,4,755,29.66,-97.31,TEXAS,Normal,,,19.907557,8.78007,58.461517,81.403946,16.599798,7.9859843,7.9859843,1015.9378,0.35184017,103.0
2016,4,1040,29.9561,-96.7731,TEXAS,Normal,,,19.319836,7.8795624,43.165215,81.84763,16.222881,8.051823,8.051823,1016.2511,0.35267606,134.0
2016,4,2140,29.52,-98.43,TEXAS,Normal,,,20.123745,14.848225,0.0,44.588272,8.927868,0.0,0.0,1010.4432,0.36160594,220.0
2016,4,1113,30.1,-97.22,TEXAS,Normal,,,19.2293,11.519596,48.56648,75.11879,14.426036,0.42560092,0.42560092,1017.05115,0.19744256,117.0
2016,5,203,29.55,-98.57,TEXAS,Normal,,,23.399502,7.808354,66.09375,76.649536,19.593344,1.7451167,1.7451167,1015.52386,0.35714766,296.0
2016,5,202,29.55,-98.56,TEXAS,Normal,,,23.555502,7.808354,66.09375,76.649536,19.744337,1.7451167,1.7451167,1015.52386,0.35714766,272.0
2016,5,2035,29.82,-97.4,TEXAS,Normal,,,26.725668,16.710304,28.121284,71.13245,22.279274,0.12738727,0.12738727,1011.0718,0.23308158,155.0
2016,9,1706,34.3273,-100.0,TEXAS,Normal,,,15.190823,9.982185,76.59651,68.43749,11.74572,0.9832546,0.9832546,1025.4922,0.33806688,494.0
2016,9,1730,34.31,-100.0638,TEXAS,Normal,,,14.855433,10.128466,78.64331,71.598145,12.304562,1.3933334,1.3933334,1025.6272,0.34825033,520.0
2016,6,1401,33.6557,-96.6165,TEXAS,Normal,,,31.461039,9.871445,0.0,58.404896,22.37645,0.0,0.0,1013.6712,0.22473362,232.0
2016,6,1435,33.6437,-96.6177,TEXAS,Normal,,,31.572748,9.871445,0.0,57.56532,22.210056,0.0,0.0,1013.6712,0.25724128,222.0
2016,6,130,32.8231,-96.8018,TEXAS,Normal,,,32.246597,7.6019526,0.0,47.692543,19.551594,0.0,0.0,1006.5222,0.27768555,158.0
2016,9,800,33.1887,-97.107,TEXAS,Normal,,,23.066252,8.793652,7.773468,49.410194,13.404021,0.0,0.0,1017.69995,0.19774947,200.0
2016,2,1140,27.5961,-97.4158,TEXAS,Normal,,,21.490393,25.06889,72.60988,89.24861,20.461372,0.5045445,0.5045445,1005.1572,0.36416757,4.0
2016,2,845,27.75,-97.42,TEXAS,Normal,,,21.935913,23.960037,74.58406,87.08632,20.722967,0.9746688,0.9746688,1005.2081,0.33330244,11.0
2016,2,930,27.52,-97.85,TEXAS,Normal,,,23.112026,23.693134,71.27905,82.369125,21.664942,0.51675236,0.51675236,1004.7593,0.2611142,17.0
2016,2,930,27.4192,-97.7972,TEXAS,Normal,,,23.288218,23.693134,71.27905,82.6505,21.898714,0.51675236,0.51675236,1004.7593,0.21875328,8.0
2016,2,755,27.71,-97.38,TEXAS,Normal,,,21.856688,23.960037,74.58406,88.68133,20.810413,0.9746688,0.9746688,1005.2081,0.3471457,9.0
2016,2,825,27.79,-97.4,TEXAS,Normal,,,21.688408,23.960037,74.58406,87.04307,20.529985,0.9746688,0.9746688,1005.2081,0.36247993,12.0
2016,2,1045,27.8263,-97.5695,TEXAS,Normal,,,22.82968,24.698353,70.71131,85.638626,21.835255,0.71401876,0.71401876,1004.7979,0.32543308,20.0
2016,2,1200,28.214,-97.2839,TEXAS,Normal,,,22.201084,24.546944,76.520546,88.29092,21.169514,1.4159458,1.4159458,1005.3024,0.3568592,1.0
2016,5,1215,31.0921,-95.7301,TEXAS,Normal,,,27.086117,17.59773,57.380527,69.20024,22.026525,0.39023665,0.39023665,1007.5662,0.28131574,48.0
2016,5,1400,31.1504,-95.4726,TEXAS,Normal,,,27.066309,17.005945,60.619186,67.68312,21.52471,0.6261581,0.6261581,1007.5627,0.28801212,90.0
2016,11,1300,29.8514,-94.4254,TEXAS,Normal,,,18.70326,14.115709,15.106262,88.52847,17.396791,1.9188589,1.9188589,1018.66345,0.40520984,8.0
2016,5,1600,30.3968,-95.8255,TEXAS,Normal,,,26.666462,16.2379,47.97503,72.85637,22.488703,0.27298167,0.27298167,1007.5671,0.19740285,97.0
2016,11,1315,29.4124,-95.0002,TEXAS,Normal,,,17.37148,16.562923,14.527248,89.9002,16.195774,0.41068655,0.41068655,1018.47217,0.31990275,4.0
2016,5,1709,29.7161,-95.4643,TEXAS,Normal,,,25.071472,15.432107,24.351864,69.74516,19.97837,0.11373641,0.11373641,1010.03827,0.28152946,19.0
2016,8,1604,36.46,-100.5,TEXAS,Normal,,,28.879374,23.713985,1.8607979,49.194794,17.532612,2.5536811,2.5536811,1013.267,0.18521295,852.0
2016,8,1610,35.23,-100.6,TEXAS,Normal,,,28.65109,18.181158,17.679348,47.88335,16.616201,2.1687794,2.1687794,1013.596,0.19562453,871.0
2016,9,1750,35.5867,-101.7081,TEXAS,Normal,,,26.679153,26.42813,3.3560543,61.437218,19.950077,1.8617628,1.8617628,1009.11505,0.17376332,889.0
2016,11,110,33.5793,-97.8856,TEXAS,Normal,,,11.022813,14.677157,0.51091003,57.01,5.078321,0.0,0.0,1016.90955,0.27914375,328.0
2016,10,755,31.32,-97.48,TEXAS,Normal,,,22.486874,16.951878,74.06032,67.60883,16.109396,2.6892133,2.6892133,1015.42566,0.3093297,193.0
2016,10,1715,31.3929,-97.4079,TEXAS,Normal,,,11.760336,28.477936,28.598919,44.53736,-0.15898645,1.1828983,1.1828983,1024.8033,0.40791216,215.0
2016,10,1852,32.9769,-97.0349,TEXAS,Normal,,,9.7660055,24.96179,24.4042,43.74825,-1.5650638,0.0,0.0,1026.895,0.3856404,148.0
2016,10,1901,32.9872,-97.0406,TEXAS,Normal,,,9.688005,24.96179,24.4042,43.74825,-1.6359785,0.0,0.0,1026.895,0.3856404,160.0
2016,10,1003,33.5307,-99.3854,TEXAS,Normal,,,18.064531,29.97015,0.0,66.82704,11.153957,0.0,0.0,1009.71155,0.31220195,436.0
2016,10,2230,31.3013,-97.4202,TEXAS,Normal,,,11.83733,28.088747,29.166748,44.50756,-0.095457084,1.1584224,1.1584224,1024.7908,0.41231754,215.0
2016,10,2236,31.4335,-97.6314,TEXAS,Normal,,,11.798111,27.719461,23.536278,41.978664,-0.7085589,0.24124189,0.24124189,1025.1024,0.39870036,248.0
2016,10,1730,31.3232,-97.3643,TEXAS,Normal,,,11.7008295,28.014091,29.484642,44.50756,-0.21974324,1.2310454,1.2310454,1024.7761,0.41231754,236.0
2016,10,1617,33.6301,-101.3884,TEXAS,Normal,,,13.069114,9.752874,10.547985,72.18284,9.6352415,0.0,0.0,1027.1315,0.19718546,942.0
2016,10,1632,34.4292,-100.227,TEXAS,Normal,,,13.250449,9.117707,0.0,77.41475,10.670232,0.0,0.0,1027.1718,0.22065301,581.0
2016,10,610,28.68,-100.47,TEXAS,Normal,,,24.766651,18.48409,0.0,60.377438,17.082233,0.0,0.0,1015.975,0.2792424,222.0
2016,10,845,28.6339,-100.4008,TEXAS,Normal,,,24.829445,18.704525,1.9841766,60.089813,17.110556,0.0,0.0,1015.9992,0.28336194,223.0
2016,10,850,28.73,-100.46,TEXAS,Normal,,,24.63015,18.48409,0.0,60.377438,16.953917,0.0,0.0,1015.975,0.2792424,243.0
2016,10,1440,30.7211,-98.22,TEXAS,Normal,,,22.849337,18.53115,38.99004,77.034615,19.265993,6.4865355,6.4865355,1010.6396,0.30718982,379.0
2016,10,1515,30.3615,-97.4917,TEXAS,Normal,,,24.348932,18.375547,29.930378,73.74908,20.843714,16.551416,16.551416,1010.8583,0.29993063,151.0
2016,10,1600,30.2237,-97.167,TEXAS,Normal,,,23.94396,18.786856,29.88755,77.13144,21.238796,25.842964,25.842964,1011.1675,0.18714187,168.0
2016,5,106,29.9677,-98.9167,TEXAS,Normal,,,22.139505,10.877198,73.04267,83.42147,19.479336,3.34647,3.34647,1013.3572,0.42344674,435.0
2016,5,2129,30.16,-97.73,TEXAS,Normal,,,25.941582,19.196747,81.23552,74.71368,22.02137,14.467125,14.467125,1006.44354,0.30639693,186.0
2016,5,2205,30.1626,-97.0813,TEXAS,Normal,,,26.573366,19.696247,69.093994,71.17378,21.900066,0.902455,0.902455,1006.78,0.20113778,148.0
2016,5,303,29.93,-97.56,TEXAS,Normal,,,25.945494,11.816878,79.62256,76.62422,22.898426,6.2072825,6.2072825,1008.6398,0.3156575,155.0
2016,5,356,30.16,-97.08,TEXAS,Normal,,,26.984402,13.007705,76.19131,68.28535,21.461126,0.12967145,0.12967145,1008.9088,0.19464988,150.0
2016,5,427,30.11,-97.31,TEXAS,Normal,,,26.223225,12.205729,81.82236,75.018295,22.927544,1.278711,1.278711,1008.8948,0.22417346,113.0
2016,5,2226,30.2173,-96.8349,TEXAS,Normal,,,26.881414,19.977455,56.002346,70.15168,21.87909,0.5172667,0.5172667,1006.9482,0.1945119,113.0
2016,5,2246,30.1868,-97.6304,TEXAS,Normal,,,26.318867,19.196747,81.23552,74.6166,22.362669,14.467125,14.467125,1006.44354,0.31651127,125.0
2016,5,2255,30.22,-97.46,TEXAS,Normal,,,26.441334,19.72504,72.76459,73.20164,22.212257,2.5427542,2.5427542,1006.4949,0.24454245,128.0
2016,5,1438,29.5557,-98.381,TEXAS,Normal,,,22.973845,11.072925,60.897285,61.834236,15.714555,0.0,0.0,1014.9696,0.35694072,247.0
2016,5,108,29.94,-99.01,TEXAS,Normal,,,22.309265,11.719805,76.233765,81.76628,19.409906,7.5142965,7.5142965,1013.2307,0.38423422,451.0
2016,5,134,29.3104,-99.4757,TEXAS,Normal,,,24.727991,12.262087,74.39182,74.07102,20.136045,8.146662,8.146662,1012.0774,0.37413833,288.0
2016,5,2145,29.7847,-99.0358,TEXAS,Normal,,,26.736673,13.812727,42.621315,64.762695,20.131222,0.95326704,0.95326704,1014.98285,0.2561403,405.0
2016,5,2335,29.5743,-98.4039,TEXAS,Normal,,,26.811546,12.788218,49.522083,67.55801,20.75051,1.0944548,1.0944548,1014.8898,0.2557272,255.0
2016,5,2345,29.67,-98.18,TEXAS,Normal,,,26.425406,12.131306,49.6812,69.39811,20.774996,2.611769,2.611769,1015.3064,0.2687923,200.0
2016,5,1946,30.1624,-96.6728,TEXAS,Normal,,,26.740211,19.977455,56.002346,70.51993,21.829405,0.5172667,0.5172667,1006.9482,0.19589455,129.0
2016,5,134,29.5186,-99.5869,TEXAS,Normal,,,21.891335,10.659826,74.11696,82.84555,18.81874,12.527143,12.527143,1013.2903,0.42902967,524.0
2016,5,222,29.72,-99.07,TEXAS,Normal,,,23.313507,10.116082,80.067245,79.20477,20.119408,2.8874526,2.8874526,1012.72595,0.3726318,373.0
2016,5,320,29.9525,-99.045,TEXAS,Normal,,,21.219244,9.519793,59.526104,87.04124,19.078949,5.0327396,5.0327396,1013.7961,0.49869102,468.0
2016,5,530,29.31,-98.8,TEXAS,Normal,,,25.029623,10.758536,76.235664,74.08229,20.890337,8.683374,8.683374,1011.9636,0.40128553,214.0
2016,5,625,29.2646,-98.691,TEXAS,Normal,,,25.100685,10.758536,76.235664,74.49759,21.055222,8.683374,8.683374,1011.9636,0.40308827,188.0
2016,5,2351,29.4952,-98.4407,TEXAS,Normal,,,26.947767,12.788218,49.522083,67.17239,20.78402,1.0944548,1.0944548,1014.8898,0.26813152,238.0
2016,5,2358,29.5425,-98.3816,TEXAS,Normal,,,26.941267,12.788218,49.522083,67.17239,20.777832,1.0944548,1.0944548,1014.8898,0.26813152,239.0
2016,5,6,29.65,-98.27,TEXAS,Normal,,,27.020987,10.113672,33.6815,65.75463,20.68857,0.1160934,0.1160934,1014.7283,0.27782136,244.0
2016,5,600,30.05,-97.37,TEXAS,Normal,,,27.233534,13.441515,80.31557,68.76003,21.774258,0.514661,0.514661,1008.6924,0.18549751,118.0
2016,5,1115,30.09,-97.74,TEXAS,Normal,,,24.560432,12.3323345,81.98319,83.06517,23.578936,5.561291,5.561291,1008.93005,0.38428587,194.0
2016,5,30,30.27,-98.36,TEXAS,Normal,,,22.965946,12.314853,76.65551,88.31328,22.870752,8.214519,8.214519,1009.193,0.44026983,357.0
2016,5,100,29.6,-98.15,TEXAS,Normal,,,26.792406,10.611992,40.07033,67.38012,20.882023,0.11298107,0.11298107,1014.56274,0.2752994,214.0
2016,5,600,30.23,-98.91,TEXAS,Normal,,,25.501234,7.0360994,87.94487,65.7623,19.122143,7.2153435,7.2153435,1016.0126,0.17950967,498.0
2016,5,10,29.7,-98.12,TEXAS,Normal,,,26.882,10.707897,40.407772,67.59698,21.019764,0.113687746,0.113687746,1014.7206,0.26681855,196.0
2016,5,640,29.7,-99.05,TEXAS,Normal,,,22.025877,9.572694,73.861755,66.45221,16.137028,0.0,0.0,1017.3287,0.37288532,384.0
2016,5,800,29.79,-99.25,TEXAS,Normal,,,21.760477,9.856944,73.698425,66.18524,15.814232,0.0,0.0,1017.3437,0.39295444,438.0
2016,5,600,30.18,-98.76,TEXAS,Normal,,,25.565117,7.0148177,88.32352,65.91038,19.222105,7.4865236,7.4865236,1016.02954,0.21446383,479.0
2016,5,645,30.04,-99.14,TEXAS,Normal,,,26.227468,6.6744337,83.70569,60.98436,18.404217,10.717603,10.717603,1015.79755,0.27091083,492.0
2016,5,650,29.8,-98.74,TEXAS,Normal,,,26.444983,5.983305,86.22943,60.385666,18.315645,7.119932,7.119932,1015.8191,0.26474348,438.0
2016,5,715,29.8433,-99.2395,TEXAS,Normal,,,26.227133,6.6744337,83.70569,61.52162,18.534931,10.717603,10.717603,1015.79755,0.26847574,490.0
2016,5,925,29.88,-97.93,TEXAS,Normal,,,26.819569,6.461845,60.908497,62.882782,18.682638,1.3406465,1.3406465,1015.5619,0.2999953,181.0
2016,5,1215,30.71,-98.86,TEXAS,Normal,,,21.962452,10.653281,39.413822,65.51555,16.065262,0.0,0.0,1015.0392,0.30038035,338.0
2016,5,1412,29.6917,-98.9964,TEXAS,Normal,,,22.968979,10.2013445,72.9839,62.59279,15.694615,0.0,0.0,1015.1568,0.3742217,389.0
2016,5,1434,29.61,-99.5,TEXAS,Normal,,,23.34839,10.215147,81.12432,61.9676,15.839661,0.0,0.0,1014.8287,0.3839825,414.0
2016,5,1443,29.74,-98.11,TEXAS,Normal,,,22.74982,11.116875,48.886738,62.24665,15.620598,0.0,0.0,1015.0842,0.3558625,205.0
2016,5,938,30.72,-97.43,TEXAS,Normal,,,25.748512,5.184609,81.376,73.537506,21.19959,3.5721564,3.5721564,1015.739,0.3272016,165.0
2016,5,951,29.88,-97.67,TEXAS,Normal,,,26.856918,6.7350917,60.356144,62.78534,18.668118,1.3136876,1.3136876,1015.503,0.29787785,159.0
2016,5,1002,30.2422,-98.013,TEXAS,Normal,,,26.122614,6.0557094,83.32794,65.54584,19.300053,4.809972,4.809972,1015.80664,0.28652737,300.0
2016,5,1040,30.65,-97.69,TEXAS,Normal,,,25.678194,5.6157694,80.511116,72.78393,21.028719,5.0909443,5.0909443,1015.98224,0.33021846,232.0
